$$12188000$$|121773|485724|1,6092|$$19911001$$|$$Ondergronds merk (paal op derde zandlaag) in put met N.A.P. deksel Westeinde bij Nederlandse bank en Singelgracht$$|POINT (121773.0 485724.0)
$$22080016$$|121385|491778|-1,8704|$$19990601$$|$$Aldebaranstraat 55 (nabij Grote Beerstraat) Nabij noordoostelijke gevelhoek$$|POINT (121385.0 491778.0)
$$22080017$$|120544|492047|-1,743|$$20001117$$|$$NO-kop ZO-landhoofd brug 492 Hoek Meteorenweg/Kometensingel$$|POINT (120544.0 492047.0)
$$22088002$$|120769|491982|-2,5458|$$20070812$$|$$Mercuriusplein t.o. No.6 ca. 3.6 m. uit voorgevel(sondeerstaaf)$$|POINT (120769.0 491982.0)
$$22080015$$|121202|491557|-1,9327|$$19990601$$|$$Meteorenweg 76 in gevel Aldebaranstraat Nabij zuidwestelijke gevelhoek$$|POINT (121202.0 491557.0)
$$22088001$$|121080|491714|-2,422|$$20070812$$|$$Polluxplein ca. 11.3 m. in verlengde zijgevel No.8(sondeerstaaf)$$|POINT (121080.0 491714.0)
$$22080007$$|121430|491980|-1,9191|$$19520101$$|$$Basisschool "De Singel" Kometensingel rechts van ingang (x = rechts van de poortmuur)$$|POINT (121430.0 491980.0)
$$22080003$$|121110|492040|-1,37|$$19520101$$|$$Kometensingel 150 (y = onder onderkant gemetselde rollaag; R.K.-pastorie)$$|POINT (121110.0 492040.0)
$$22180004$$|121635|492178|2,3572|$$19810101$$|$$Oostzanerdijk 28 gevel aan Zuideinde(y = boven betonnen stoep)$$|POINT (121635.0 492178.0)
$$22180001$$|121616|492190|,8041|$$19840101$$|$$Vleugelmuur van de brug over de Dijksloot.$$|POINT (121616.0 492190.0)
$$20480002$$|121126|493041|-,6139|$$19840101$$|$$Zuideinde 321/323.$$|POINT (121126.0 493041.0)
$$24480001$$|120829|489284|3,5844|$$19790101$$|$$ZW-vleugel brug (346) over het Westerkanaal hoek Houtman- kade / Tasmanstraat$$|POINT (120829.0 489284.0)
$$80880002$$|117290|487460|2,6423|$$19560101$$|$$NW-brugvleugel van de brug gelegen in de Burg. Roellstraat over de Burgemeester Cramergracht (X = gemets.sierkolom).$$|POINT (117290.0 487460.0)
