$$AN37$$|295|123515|485715|POINT (123515.0 485725.0)
$$AN38$$|296|122943|485393|POINT (122943.0 485403.0)
$$AN39$$|297|123213|485517|POINT (123213.0 485527.0)
$$AP27$$|298|123682|485746|POINT (123682.0 485756.0)
$$AL12$$|299|121332|485087|POINT (121332.0 485097.0)
$$AN40$$|300|123466|485632|POINT (123466.0 485642.0)
$$AP31$$|301|123969|485836|POINT (123969.0 485846.0)
$$AL15$$|302|121387|484888|POINT (121387.0 484898.0)
$$AL18$$|303|121615|485160|POINT (121615.0 485170.0)
$$AL19$$|304|121542|485062|POINT (121542.0 485072.0)
$$AL20$$|305|121551|484995|POINT (121551.0 485005.0)
$$AM05$$|306|122303|485615|POINT (122303.0 485625.0)
$$AO03$$|307|122904|485025|POINT (122904.0 485035.0)
$$AM11$$|308|122413|485476|POINT (122413.0 485486.0)
$$AM14$$|309|122440|485326|POINT (122440.0 485336.0)
$$AO09$$|310|123115|485284|POINT (123115.0 485294.0)
$$AO15$$|311|123231|485316|POINT (123231.0 485326.0)
$$AP42$$|312|123710|485490|POINT (123710.0 485500.0)
$$AL29$$|313|121858|485214|POINT (121858.0 485224.0)
$$AM15$$|314|122558|485322|POINT (122558.0 485332.0)
$$AM16$$|315|122485|485265|POINT (122485.0 485275.0)
$$AM17$$|316|122548|485194|POINT (122548.0 485204.0)
$$AM19$$|317|122603|485088|POINT (122603.0 485098.0)
$$AO16$$|318|123337|485372|POINT (123337.0 485382.0)
$$AO17$$|319|123509|485449|POINT (123509.0 485459.0)
$$AO18$$|320|123624|485541|POINT (123624.0 485551.0)
$$AO19$$|321|122942|484876|POINT (122942.0 484886.0)
$$AP47$$|322|123724|485450|POINT (123724.0 485460.0)
$$AP48$$|323|123754|485419|POINT (123754.0 485429.0)
$$AL31$$|324|121847|485161|POINT (121847.0 485171.0)
$$AL32$$|325|121861|485122|POINT (121861.0 485132.0)
$$AM20$$|326|122643|484997|POINT (122643.0 485007.0)
$$AM21$$|327|122681|484883|POINT (122681.0 484893.0)
$$AM22$$|328|122715|484786|POINT (122715.0 484796.0)
$$AL37$$|329|121814|484956|POINT (121814.0 484966.0)
$$AM23$$|330|122737|484728|POINT (122737.0 484738.0)
$$AO26$$|331|123259|485255|POINT (123259.0 485265.0)
$$MD04$$|332|123512|485020|POINT (123512.0 485030.0)
$$MD05$$|333|123512|485123|POINT (123512.0 485133.0)
$$LK10$$|334|122343|484076|POINT (122343.0 484086.0)
$$LL01$$|335|121665|483883|POINT (121665.0 483893.0)
$$LL02$$|336|121729|483946|POINT (121729.0 483956.0)
$$LL03$$|337|121719|483829|POINT (121719.0 483839.0)
$$LL04$$|338|121780|483895|POINT (121780.0 483905.0)
$$LL05$$|339|121841|483890|POINT (121841.0 483900.0)
$$LL06$$|340|121898|483903|POINT (121898.0 483913.0)
$$MD17$$|341|123650|485023|POINT (123650.0 485033.0)
$$MD18$$|342|123608|485201|POINT (123608.0 485211.0)
$$LM01$$|343|122071|483968|POINT (122071.0 483978.0)
$$LM02$$|344|121964|483870|POINT (121964.0 483880.0)
$$LM03$$|345|122031|483849|POINT (122031.0 483859.0)
$$MD19$$|346|123647|485158|POINT (123647.0 485168.0)
$$MD20$$|347|123686|485117|POINT (123686.0 485127.0)
$$MD21$$|348|123731|485071|POINT (123731.0 485081.0)
$$LM04$$|349|122091|483844|POINT (122091.0 483854.0)
$$LM05$$|350|122163|483832|POINT (122163.0 483842.0)
$$LM06$$|351|122232|483871|POINT (122232.0 483881.0)
$$LE02$$|352|121635|484292|POINT (121635.0 484302.0)
$$LE03$$|353|121650|484224|POINT (121650.0 484234.0)
$$LN01$$|354|122530|484059|POINT (122530.0 484069.0)
$$LN02$$|355|122305|483887|POINT (122305.0 483897.0)
$$LE04$$|356|121658|484137|POINT (121658.0 484147.0)
$$LE05$$|357|121787|484047|POINT (121787.0 484057.0)
$$LF01$$|358|121889|484360|POINT (121889.0 484370.0)
$$LN03$$|359|122376|483882|POINT (122376.0 483892.0)
$$LN04$$|360|122434|483902|POINT (122434.0 483912.0)
$$LF03$$|361|121910|484271|POINT (121910.0 484281.0)
$$LF04$$|362|122047|484229|POINT (122047.0 484239.0)
$$LF05$$|363|121965|484056|POINT (121965.0 484066.0)
$$LF06$$|364|122061|484116|POINT (122061.0 484126.0)
$$LN05$$|365|122492|483922|POINT (122492.0 483932.0)
$$LN06$$|366|122531|484018|POINT (122531.0 484028.0)
$$LN07$$|367|122553|483929|POINT (122553.0 483939.0)
$$LA01$$|368|120942|484557|POINT (120942.0 484567.0)
$$LA02$$|369|121039|484549|POINT (121039.0 484559.0)
$$LA03$$|370|121139|484540|POINT (121139.0 484550.0)
$$LF08$$|371|122167|484163|POINT (122167.0 484173.0)
$$LF09$$|372|122185|484036|POINT (122185.0 484046.0)
$$LG01$$|373|121541|484505|POINT (121541.0 484515.0)
$$LG02$$|374|121628|484508|POINT (121628.0 484518.0)
$$LG03$$|375|121730|484548|POINT (121730.0 484558.0)
$$LG04$$|376|121734|484481|POINT (121734.0 484491.0)
$$LA05$$|377|121043|484435|POINT (121043.0 484445.0)
$$LA06$$|378|120916|484297|POINT (120916.0 484307.0)
$$LA07$$|379|121038|484367|POINT (121038.0 484377.0)
$$LA08$$|380|120974|484290|POINT (120974.0 484300.0)
$$LA09$$|381|121030|484285|POINT (121030.0 484295.0)
$$LH01$$|382|121863|484582|POINT (121863.0 484592.0)
$$LH02$$|383|121879|484524|POINT (121879.0 484534.0)
$$LH03$$|384|121870|484464|POINT (121870.0 484474.0)
$$LH04$$|385|121977|484607|POINT (121977.0 484617.0)
$$LA10$$|386|121086|484281|POINT (121086.0 484291.0)
$$LA11$$|387|121130|484264|POINT (121130.0 484274.0)
$$LC01$$|388|121340|484522|POINT (121340.0 484532.0)
$$LC02$$|389|121330|484409|POINT (121330.0 484419.0)
$$LH06$$|390|122073|484582|POINT (122073.0 484592.0)
$$LH07$$|391|122050|484454|POINT (122050.0 484464.0)
$$LC03$$|392|121220|484285|POINT (121220.0 484295.0)
$$LC04$$|393|121279|484294|POINT (121279.0 484304.0)
$$LJ01$$|394|122160|484536|POINT (122160.0 484546.0)
$$LJ02$$|395|122228|484661|POINT (122228.0 484671.0)
$$LJ03$$|396|122232|484582|POINT (122232.0 484592.0)
$$LC05$$|397|121353|484299|POINT (121353.0 484309.0)
$$LC06$$|398|121425|484304|POINT (121425.0 484314.0)
$$LC07$$|399|121263|484173|POINT (121263.0 484183.0)
$$LC08$$|400|121392|484202|POINT (121392.0 484212.0)
$$LJ04$$|401|122267|484507|POINT (122267.0 484517.0)
$$LJ05$$|402|122284|484454|POINT (122284.0 484464.0)
$$LJ06$$|403|122307|484680|POINT (122307.0 484690.0)
$$LJ07$$|404|122370|484692|POINT (122370.0 484702.0)
$$LJ08$$|405|122353|484608|POINT (122353.0 484618.0)
$$LJ09$$|406|122400|484537|POINT (122400.0 484547.0)
$$LC09$$|407|121272|484053|POINT (121272.0 484063.0)
$$LC10$$|408|121330|484072|POINT (121330.0 484082.0)
$$LC11$$|409|121390|484103|POINT (121390.0 484113.0)
$$LC12$$|410|121464|484117|POINT (121464.0 484127.0)
$$LJ10$$|411|122455|484493|POINT (122455.0 484503.0)
$$LJ11$$|412|122461|484632|POINT (122461.0 484642.0)
$$LC13$$|413|121367|483950|POINT (121367.0 483960.0)
$$LC14$$|414|121476|484019|POINT (121476.0 484029.0)
$$LC15$$|415|121409|483855|POINT (121409.0 483865.0)
$$LC16$$|416|121530|483920|POINT (121530.0 483930.0)
$$LK01$$|417|122213|484300|POINT (122213.0 484310.0)
$$LK02$$|418|122308|484350|POINT (122308.0 484360.0)
$$LK03$$|419|122478|484388|POINT (122478.0 484398.0)
$$LK04$$|420|122321|484291|POINT (122321.0 484301.0)
$$MD01$$|421|123392|485000|POINT (123392.0 485010.0)
$$MD03$$|422|123439|485056|POINT (123439.0 485066.0)
$$LC17$$|423|121457|483825|POINT (121457.0 483835.0)
$$LC18$$|424|121572|483844|POINT (121572.0 483854.0)
$$LK05$$|425|122530|484290|POINT (122530.0 484300.0)
$$LK06$$|426|122240|484179|POINT (122240.0 484189.0)
$$LK09$$|427|122267|484056|POINT (122267.0 484066.0)
$$MD24$$|428|123773|485201|POINT (123773.0 485211.0)
$$MD25$$|429|123811|485159|POINT (123811.0 485169.0)
$$MG01$$|430|123865|485305|POINT (123865.0 485315.0)
$$MG02$$|431|123943|485367|POINT (123943.0 485377.0)
$$MG03$$|432|124008|485406|POINT (124008.0 485416.0)
$$MG04$$|433|124074|485443|POINT (124074.0 485453.0)
$$MG05$$|434|124160|485494|POINT (124160.0 485504.0)
$$AE49$$|435|119540|485897|POINT (119540.0 485907.0)
$$AD35$$|436|119641|486688|POINT (119641.0 486698.0)
